date,tweet,category,priority,sentiment,Verified,Disaster
2024-03-03 22:36:08+00:00,"Zambia declares #nationaldisaster after drought devastates #agriculture#Drought crisis brought on by #ElNino & #ClimateChange will affect more than a million households, #President #Hakainde #Hichilema says, in a televised national address from the capital, #Lusaka, #Zambia.",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-03-01 09:16:30+00:00,"#Breaking: Texas Panhandle wildfire hits 1M acres, largest in state history. 

Spreading to Oklahoma, 31K acres lost. Evacuations and power outages affect thousands.#Texas #Texasfire #Wildfires",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-03 17:06:05+00:00,#JesusSaves #TexasIndependenceDay #wildfires #NASAsUnexplainedFiles #BidenWorstPresidentEver,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 13:25:17+00:00,"In the meantime with all these ridiculous 'tweaks' to lower #methane, the #animals themselves are suffering immeasurably from the #ClimateImpacts to which their very existence contributes. I could barely watch all those cows running for their lives from the #wildfires in Texas.",Disaster Status Information,Low Priority,Negative,False,Wildfire
2024-02-29 10:19:10+00:00,"A cluster of #wildfires scorched #Texas Panhandle on Wednesday, including a blaze  that grew into one of the largest in state history, as flames moved with  alarming speed & blackened the landscape across a vast stretch of  small towns & cattle ranches.",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-29 12:38:51+00:00,"Wet
Soggy
Moist
Damp
and the weather doesn't help either.
Flood management. #floods#NoFarmersNoFood",Help Request,Low Priority,Negative,False,Floods
2024-02-29 17:09:22+00:00,"Find out how you can help those affected by the Texas #Panhandle #wildfires by visiting http://tx.ag/WildfireRelief.

Contact information has been provided for supply point drops offs and donations, the link will also be regularly updated as more information becomes available.",Help Request,Low Priority,Positive,False,Wildfire
2024-03-02 23:10:43+00:00,Oh jeez... The newest right-wing conspiracy theory on Twitter is absolutely out of this world lmao  #wildfires,Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-02 23:10:43+00:00,Oh jeez... The newest right-wing conspiracy theory on Twitter is absolutely out of this world lmao  #wildfires,Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-02-29 02:05:49+00:00,"Classic ""elephant trunk"" tornado!  #tornado #hamlintornado #tornadoes #wxX #wxtwitter 
I published this to Wikimedia commons https://commons.wikimedia.org/wiki/File:Hamlin_Texas_Tornado_6-17-23.png…",Disaster Status Information,Low Priority,Very Positive,False,Tornadoes
2024-03-03 17:28:00+00:00,One of many flooded fields around the village of Rowlands Castle. #Floods #flooding #RowlandsCastle #Lavants #LavantStream,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-03 17:28:00+00:00,One of many flooded fields around the village of Rowlands Castle. #Floods #flooding #RowlandsCastle #Lavants #LavantStream,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-02 03:24:27+00:00,#Wildfires in #Texas: How to help.#TxFire #SmokehouseCreekFire,Help Request,Low Priority,Very Positive,False,Wildfire
2024-02-28 15:00:32+00:00,"There are more than 50 fires in Alberta, most of them zombie fires that refused to extinguish after the infernos of 2023, writes Chris Hatch  #wildfires #ActOnClimate #climate #energy #renewables #GreenNewDeal #cdnpoli",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-24 18:27:08+00:00," Hey Cory, Jordan Martinook has really picked up his production of late, huh? He's featured in our Fantasy hockey waiver wire picks this week. #Hurricanes",Disaster Status Information,Low Priority,Very Positive,False,Hurricanes
2024-03-02 22:27:31+00:00,"Fewer people having kids.

Need for life insurance reduced.#wildfires lead to insurance pulling out of key markets. 

Consider the disruptions of #ClimateCrisis and attacks on women #reproductiverights and so much more.

Industry shifts will ripple in plenty of ways.",Disaster Status Information,Low Priority,Negative,False,Wildfire
2024-02-29 16:15:05+00:00,"A new project to capture #stormwater #runoff is helping this California conservation district fill its “#drought piggy bank.”

The $1.05 million project helps balance the boom-and-bust hydrological cycle by harnessing excess stormwater for basin recharge:",Help Request,Low Priority,Very Positive,False,Drought
2024-03-02 22:23:46+00:00,#nhljets 5 #hurricanes 3 final,Disaster Status Information,Low Priority,Very Positive,False,Hurricanes
2024-02-27 05:31:50+00:00,"With international support, #Laos has developed an effective early warning system to prevent losses caused by #floods and disasters. Bridging the communication gap between the national and community levels is crucial to make the system work.

Read: https://mekongeye.com/2024/02/26/flood-warning-laos/…",Disaster Status Information,Low Priority,Positive,False,Floods
2024-03-01 05:58:01+00:00,"True resilience knows no bounds!

Watch these small scale women traders in Kisima Market, Samburu County, thriving in business, despite challenges such as #Drought, #Floods, #Locust invasions among others.

cc:   ",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-03-01 05:58:01+00:00,"True resilience knows no bounds!

Watch these small scale women traders in Kisima Market, Samburu County, thriving in business, despite challenges such as #Drought, #Floods, #Locust invasions among others.

cc:   ",Disaster Status Information,Low Priority,Very Positive,False,Drought
2024-03-01 05:58:01+00:00,"True resilience knows no bounds!

Watch these small scale women traders in Kisima Market, Samburu County, thriving in business, despite challenges such as #Drought, #Floods, #Locust invasions among others.

cc:   ",Disaster Status Information,Low Priority,Very Positive,False,Drought
2024-02-29 18:36:45+00:00,The #Miami paradox: Why 1 of the nation's hottest #realestate markets also faces sky high+still rising #insurance costs. Forgoing wind coverage. #CRE #MiamiDade #mortgage #Fla #hurricanes https://therealdeal.com/miami/2024/02/29/the-miami-paradox-why-insurance-costs-will-keep-rising/…,Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-03-02 18:42:19+00:00,"#NHL#hurricanes#Jets 
Scoreless after 35 minutes",Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-03-02 13:31:55+00:00,Likely #supercells ongoing in NW India near Delhi right now. No good observed soundings available but GDPS proximity soundings indicate that the environment could be supportive of #tornadoes even. IMD is warning mainly of severe #hail. #severewx,Disaster Status Information,Low Priority,Negative,False,Tornadoes
2024-02-28 21:52:08+00:00,"The Texas panhandle #wildfires are out of control & have grown to become the state's second-largest fire in history.#UpdateSix wildfires were raging in #Texas, with two burning uncontained. 
Evacuation orders were issued in multiple areas.#Update #US https://thehardtimes.net/culture/gov-abbott-enlists-texas-national-guard-to-shoot-at-wildfires/…",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-02-29 21:40:39+00:00,"Four active #wildfires are burning in the Texas #Panhandle today, including the largest wildfire in Texas history. Threats continue through the weekend, the  provided information on fire prevention and applying caution in the days ahead:",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-02-27 22:22:43+00:00,"It’s 14 degrees Celsius here in #Montreal. Though it makes for a rare and enjoyable February day, it feels wrong. We may well gain weather improvements here, while others around the globe suffer and die from #drought #wildfires #floods #ExtremeWeather",Disaster Status Information,Low Priority,Negative,False,Drought
2024-02-27 22:22:43+00:00,"It’s 14 degrees Celsius here in #Montreal. Though it makes for a rare and enjoyable February day, it feels wrong. We may well gain weather improvements here, while others around the globe suffer and die from #drought #wildfires #floods #ExtremeWeather",Disaster Status Information,Low Priority,Negative,False,Floods
2024-02-27 22:22:43+00:00,"It’s 14 degrees Celsius here in #Montreal. Though it makes for a rare and enjoyable February day, it feels wrong. We may well gain weather improvements here, while others around the globe suffer and die from #drought #wildfires #floods #ExtremeWeather",Disaster Status Information,Low Priority,Negative,False,Drought
2024-02-27 22:22:43+00:00,"It’s 14 degrees Celsius here in #Montreal. Though it makes for a rare and enjoyable February day, it feels wrong. We may well gain weather improvements here, while others around the globe suffer and die from #drought #wildfires #floods #ExtremeWeather",Disaster Status Information,Low Priority,Negative,False,Floods
2024-02-28 20:26:28+00:00,"Texas Panhandle Fires  
Texas Fires  
Texas Wildfires  

Find An Open Shelter
Via  #Texas #Wildfires #Wildfire #TXFire #texasfires #Fires",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-28 20:26:28+00:00,"Texas Panhandle Fires  
Texas Fires  
Texas Wildfires  

Find An Open Shelter
Via  #Texas #Wildfires #Wildfire #TXFire #texasfires #Fires",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-26 09:33:36+00:00,"More footage of the flooding earlier today in Yogyakarta, Central Java, Indonesia  
| 25 February 2024 | #floods #flooring #ClimateActionNow #Indonesia #Yogyakarta Merapi Uncover",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-02-26 09:33:36+00:00,"More footage of the flooding earlier today in Yogyakarta, Central Java, Indonesia  
| 25 February 2024 | #floods #flooring #ClimateActionNow #Indonesia #Yogyakarta Merapi Uncover",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-03-03 17:28:00+00:00,One of many flooded fields around the village of Rowlands Castle. #Floods #flooding #RowlandsCastle #Lavants #LavantStream,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-03 17:28:00+00:00,One of many flooded fields around the village of Rowlands Castle. #Floods #flooding #RowlandsCastle #Lavants #LavantStream,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-27 17:35:39+00:00,"TORNADO THREAT INCREASING… Heads-up to both #Cincinnati & #Dayton areas. Severe storms along with strong, damaging tornadoes & large hail are on the table for tonight into Wed AM. STAY WEATHER AWARE#ohwx #inwx #kywx #cincywx #daywx #tornado #tornadoes #wxtwitter",Disaster Status Information,Low Priority,Negative,False,Tornadoes
2024-02-26 16:54:47+00:00,"When #floods threaten your property, fast deployment is essential. That’s why Sandpiper Cove Apartments in Galveston chose our lightweight Flood Logs and mounts to fortify pedestrian and vehicle openings in the wall surrounding the complex. Learn more -",Disaster Status Information,Low Priority,Positive,False,Floods
2024-03-01 14:46:08+00:00,"#SmokehouseCreekFire  becomes largest wildfire in Texas history and second-largest in U.S., DUE to the UNPREVENTED #drought, even if it's alternating with floods",Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-03-03 20:37:00+00:00,#maui #In-N-Out #texas #RandPaulForSenateLeader#breaking #BibleStudy #purpose #davismsd #davisdms #weather #floods #revival,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-03 20:37:00+00:00,#maui #In-N-Out #texas #RandPaulForSenateLeader#breaking #BibleStudy #purpose #davismsd #davisdms #weather #floods #revival,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-28 01:33:00+00:00,Tornado sirens goin off like crazy and my dumbass is out on the porch lookin for it.  #Tornadoes,Disaster Status Information,Low Priority,Very Negative,False,Tornadoes
2024-03-02 23:16:22+00:00,Maybe People that build homes in these Forested area’s should be forced to build homes like this ? #BritishColumbia #Wildfires #ForestFires #Kelowna #Fire #Okanagan,Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-02-24 20:51:37+00:00,#climatology #climatechange #technical #wildfire #Tornado #landslides #floods #earthquakes #disasters #FlashFlood #Wildfires #humanity #BreakingNews #temperature #Heatwave2022 #drought #fires,Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-02-27 13:15:04+00:00,"#UM center Matt Lee, eyeing #Dolphins, has no problem answering for his viral outburst at #NFL combine https://trib.al/j7Hk4uC #Hurricanes",Disaster Status Information,Low Priority,Very Negative,True,Hurricanes
2024-02-26 13:51:01+00:00,"Guess the tornado!

Clues:
Rated F3
Killed 25 and injured 150 more

Good luck!#wxtwitter #Tornado #tornadoes",Disaster Status Information,Low Priority,Very Negative,False,Tornadoes
2024-03-01 05:54:42+00:00,"https://bbc.com/news/av/world-latin-america-68441209…Latest. Floods in Bolivia.

Climate Change is real. We need to implement effective steps now.#climatechange #globalwarming #floods #disaster #bolivia",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-01 05:54:42+00:00,"https://bbc.com/news/av/world-latin-america-68441209…Latest. Floods in Bolivia.

Climate Change is real. We need to implement effective steps now.#climatechange #globalwarming #floods #disaster #bolivia",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-01 21:50:54+00:00,"URGENT: Gwadar, #Pakistan devastated by severe #floods! More than 100mm of rain in just half a day causes major damage to coastal highway and buildings. State of emergency declared!",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-01 21:50:54+00:00,"URGENT: Gwadar, #Pakistan devastated by severe #floods! More than 100mm of rain in just half a day causes major damage to coastal highway and buildings. State of emergency declared!",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-01 16:55:01+00:00,"Natalie from the Environment Agency is joining us to talk about how they forecast floods and manage water levels in the River Severn through the Summer. 
Find out more at https://iwd2024.com/project/forecasting-flood-and-environment-agency-careers/… #iwd2024 #environment #agency #floods #wemrural",Disaster Status Information,Low Priority,Positive,False,Floods
2024-03-01 11:13:44+00:00,"پاک فوج 44 ڈویژن بشمول ایف سی کا عملہ جیونی، گوادر، اور سربندر کے سیلاب سے متاثرہ علاقوں  میں سول انتظامیہ کے ہمراہ امدادی کاروائیاں جاری رکھے ہوئے ہیں

افواج پاکستان مددگار بھی محافظ بھی #Gwadar #Balochistan #rain #floods#غدار_وطن_راجااورمہدی #Abhiya #gntm #อุงเอิง #paobc…",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-03-03 10:59:21+00:00,#earth #fire #wildfires #wind #soil #water #ocean #see #lake #fish #fishing #overfishing #air #airpollution #oxygene #sun #earthovershootday #plastic #plastik #pollution,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 22:52:52+00:00,"Tragedy Hits Colcha K, #Potosi! Military deployed for relief & relocation as #floods cause devastation  Homes ruined, streets covered in mud, and a heartbreaking loss of animal life. Meanwhile, a #landslide in #Cochabamba buries 30 homes & farms",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-02 22:52:52+00:00,"Tragedy Hits Colcha K, #Potosi! Military deployed for relief & relocation as #floods cause devastation  Homes ruined, streets covered in mud, and a heartbreaking loss of animal life. Meanwhile, a #landslide in #Cochabamba buries 30 homes & farms",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-01 07:37:50+00:00,"Can one get a unique view/photo of an EF5-rated wedge #tornado with a satellite vortex, in a central Oklahoma “High Risk” outlook, in May, in the 21st century, & not see another chaser the whole time?  Why yes…yes one can.https://skypix.photography/ef5-wedge-with-satellite-tornado/…#SkyPix #tornadoes",Disaster Status Information,Low Priority,Very Negative,True,Tornadoes
2024-03-01 20:45:57+00:00,"HORIZON FURY

From: REPOSE - Evening Mantras
- Edition of 100
- PNG format
- 12 Tezos
- Credit cards welcome#arizona #wildfires #photography",Disaster Status Information,Low Priority,Very Positive,True,Wildfire
2024-03-01 20:45:57+00:00,"HORIZON FURY

From: REPOSE - Evening Mantras
- Edition of 100
- PNG format
- 12 Tezos
- Credit cards welcome#arizona #wildfires #photography",Disaster Status Information,Low Priority,Very Positive,True,Wildfire
2024-03-02 04:32:09+00:00,#Texasfires: Cattle ranchers face struggles ahead to find and feed their herds while burned grasslands recover https://theconversation.com/texas-fires-cattle-ranchers-face-struggles-ahead-to-find-and-feed-their-herds-while-burned-grasslands-recover-224840?utm_source=twitter&utm_medium=bylinetwitterbutton… via       #Wildfires     #GlobalWarming        #ClimateCrisis,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 04:32:09+00:00,#Texasfires: Cattle ranchers face struggles ahead to find and feed their herds while burned grasslands recover https://theconversation.com/texas-fires-cattle-ranchers-face-struggles-ahead-to-find-and-feed-their-herds-while-burned-grasslands-recover-224840?utm_source=twitter&utm_medium=bylinetwitterbutton… via       #Wildfires     #GlobalWarming        #ClimateCrisis,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-04 07:00:01+00:00,"4 March 1952 1:23 UT
Mw8.1 #earthquake and #tsunami off Tokachi region, Hokkaido (Japan), causing massive destruction and killing 33 people. In the 17th cent. and in 2003, other M8 EQ.https://earthquake.usgs.gov/earthquakes/eventpage/iscgem892540/…https://doi.org/10.1785/0120140196…https://doi.org/10.1029/2020JB020585…https://chroniclingamerica.loc.gov",Disaster Status Information,Low Priority,Very Negative,False,Earthquake
2024-03-04 05:54:06+00:00,"USGS reports a M1.11 earthquake, 7 km W of Cobb, CA on 3/4/24 @ 5:51:15 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/nc74011546…#earthquake",Disaster Status Information,Low Priority,Very Negative,True,Earthquake
2024-02-28 13:31:05+00:00,So Iccy Refrigerated Trailers can be a lifesaver during extreme weather events. From food and beverage to medical treatments. Providing a safe place for items of necessity during an emergency should be an essential part of any disaster plan. #DisasterPreparedness #wildfires,Disaster Status Information,Low Priority,Neutral,False,Wildfire
2024-02-26 15:03:09+00:00,"Devastating #floods in Brazil have lead to landslides and sadly, deaths. ",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-26 15:03:09+00:00,"Devastating #floods in Brazil have lead to landslides and sadly, deaths. ",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-26 01:47:40+00:00,#sabres 3 #hurricanes 2 final in so,Disaster Status Information,Low Priority,Neutral,False,Hurricanes
2024-03-01 05:54:42+00:00,"https://bbc.com/news/av/world-latin-america-68441209…Latest. Floods in Bolivia.

Climate Change is real. We need to implement effective steps now.#climatechange #globalwarming #floods #disaster #bolivia",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-01 05:54:42+00:00,"https://bbc.com/news/av/world-latin-america-68441209…Latest. Floods in Bolivia.

Climate Change is real. We need to implement effective steps now.#climatechange #globalwarming #floods #disaster #bolivia",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-29 11:35:50+00:00,"ગ્લોબલ વોર્મીંગની ભારત પર થઈ રહી છે અસર, જો 3 ડિગ્રી તાપમાન વધશે તો થશે મોટું નુકસાન#Himalayas #ClimaticChange #drought #floods #globalwarming #CHINA",Disaster Status Information,Low Priority,Negative,True,Floods
2024-02-29 11:35:50+00:00,"ગ્લોબલ વોર્મીંગની ભારત પર થઈ રહી છે અસર, જો 3 ડિગ્રી તાપમાન વધશે તો થશે મોટું નુકસાન#Himalayas #ClimaticChange #drought #floods #globalwarming #CHINA",Disaster Status Information,Low Priority,Negative,True,Drought
2024-02-27 22:22:43+00:00,"It’s 14 degrees Celsius here in #Montreal. Though it makes for a rare and enjoyable February day, it feels wrong. We may well gain weather improvements here, while others around the globe suffer and die from #drought #wildfires #floods #ExtremeWeather",Disaster Status Information,Low Priority,Negative,False,Drought
2024-02-27 22:22:43+00:00,"It’s 14 degrees Celsius here in #Montreal. Though it makes for a rare and enjoyable February day, it feels wrong. We may well gain weather improvements here, while others around the globe suffer and die from #drought #wildfires #floods #ExtremeWeather",Disaster Status Information,Low Priority,Negative,False,Floods
2024-02-27 22:22:43+00:00,"It’s 14 degrees Celsius here in #Montreal. Though it makes for a rare and enjoyable February day, it feels wrong. We may well gain weather improvements here, while others around the globe suffer and die from #drought #wildfires #floods #ExtremeWeather",Disaster Status Information,Low Priority,Negative,False,Drought
2024-02-27 22:22:43+00:00,"It’s 14 degrees Celsius here in #Montreal. Though it makes for a rare and enjoyable February day, it feels wrong. We may well gain weather improvements here, while others around the globe suffer and die from #drought #wildfires #floods #ExtremeWeather",Disaster Status Information,Low Priority,Negative,False,Floods
2024-02-28 14:07:26+00:00,#Catalonia's farmers demand more help over #drought #Spain,Help Request,Low Priority,Very Negative,False,Drought
2024-02-28 14:07:26+00:00,#Catalonia's farmers demand more help over #drought #Spain,Help Request,Low Priority,Very Negative,False,Drought
2024-03-02 16:00:28+00:00,"Since Feb. 25, #Texas A&M Forest Service has responded to 56 #wildfires burning more than 1,256,328 acres. The potential for wildfire activity will increase again for the #HighPlains region March 2-3 due to strong #winds and dry fuels.https://feedlotmagazine.com/news/industry_news/largest-wildfire-in-texas-history-continues/article_4d370d5c-d80d-11ee-b76b-ef7aebf7b217.html…",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 16:00:28+00:00,"Since Feb. 25, #Texas A&M Forest Service has responded to 56 #wildfires burning more than 1,256,328 acres. The potential for wildfire activity will increase again for the #HighPlains region March 2-3 due to strong #winds and dry fuels.https://feedlotmagazine.com/news/industry_news/largest-wildfire-in-texas-history-continues/article_4d370d5c-d80d-11ee-b76b-ef7aebf7b217.html…",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-01 20:00:55+00:00,"""Climate-induced wildfires and heatwaves are negating progress made by federal clean air regulations."" #climate #wildfires",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-01 20:00:55+00:00,"""Climate-induced wildfires and heatwaves are negating progress made by federal clean air regulations."" #climate #wildfires",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 18:28:48+00:00,Get your butts in here for this presentation coming shortly at 12:30CST. You don’t want to miss it! #girlswhochase #GWCSpringTraining24   #wx #wxeducation #stormchasing #tornadoes #storms,Disaster Status Information,Low Priority,Very Positive,False,Tornadoes
2024-03-03 17:32:49+00:00,"St Huberts Church at Idsworth, on a sunny Sunday afternoon. #Churches #RowlandsCastle #Floods #Flooding #March2024 #ChurchintheField",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-03 17:32:49+00:00,"St Huberts Church at Idsworth, on a sunny Sunday afternoon. #Churches #RowlandsCastle #Floods #Flooding #March2024 #ChurchintheField",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-04 10:02:24+00:00,"Historic Texas Wildfire Ravages 1 Million Acres: Climate Change, Efforts, and Impact#Texas #TexasPanhandle #Wildfires #TexasWildfire #SmokehouseCreekFire #Wildfire #USA #BNNhttps://bnnbreaking.com/weather/historic-texas-wildfire-ravages-1-million-acres-climate-change-efforts-and-impact…",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-03-04 10:02:24+00:00,"Historic Texas Wildfire Ravages 1 Million Acres: Climate Change, Efforts, and Impact#Texas #TexasPanhandle #Wildfires #TexasWildfire #SmokehouseCreekFire #Wildfire #USA #BNNhttps://bnnbreaking.com/weather/historic-texas-wildfire-ravages-1-million-acres-climate-change-efforts-and-impact…",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-03-03 11:01:17+00:00," #DEW #DirectedEnergyWeapons #Deepstate #Agenda2030 #WEF #Wildfires #WeatherWarfare #Arson #Depopulation #Maui #Texas #NWO 

Will This Happen in Florida?? They have just Geo-Mapped Parts of Florida for possible Target Aquistion to start Fires..HEADS UP PATRIOTS IN FLORIDA!! ",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-03 11:01:17+00:00," #DEW #DirectedEnergyWeapons #Deepstate #Agenda2030 #WEF #Wildfires #WeatherWarfare #Arson #Depopulation #Maui #Texas #NWO 

Will This Happen in Florida?? They have just Geo-Mapped Parts of Florida for possible Target Aquistion to start Fires..HEADS UP PATRIOTS IN FLORIDA!! ",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-29 16:28:20+00:00,10 Deadliest Tornado in the World #Tornado #Tornadoes,Disaster Status Information,Low Priority,Very Negative,True,Tornadoes
2024-02-28 01:04:06+00:00,#NHL#Hurricanes vs #Wild#CauseChaos #mnwild,Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-03-04 08:49:07+00:00,"USGS reports a M1.1 earthquake, 4 km NNW of The Geysers, CA on 3/4/24 @ 8:47:18 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/nc74011591…#earthquake",Disaster Status Information,Low Priority,Very Negative,True,Earthquake
2024-03-03 16:44:16+00:00,"The number one need in the Texas Panhandle for livestock owners right now is fencing supplies and followed by hay. If you are able to make a donation to help those affected by the #wildfires, please find out where and how here: http://tx.ag/WildfireRelief",Help Request,Low Priority,Positive,False,Wildfire
2024-03-03 16:44:16+00:00,"The number one need in the Texas Panhandle for livestock owners right now is fencing supplies and followed by hay. If you are able to make a donation to help those affected by the #wildfires, please find out where and how here: http://tx.ag/WildfireRelief",Help Request,Low Priority,Positive,False,Wildfire
2024-02-29 23:00:07+00:00,"I made a lil infographic for DRC. It’s not the best but I feel like there a lot of issues going unspoken. ps making infographics is actually kinda really hard
 #CongoIsBleeding #CongoGenocide #floods",Disaster Status Information,Low Priority,Neutral,False,Floods
2024-02-29 23:00:07+00:00,"I made a lil infographic for DRC. It’s not the best but I feel like there a lot of issues going unspoken. ps making infographics is actually kinda really hard
 #CongoIsBleeding #CongoGenocide #floods",Disaster Status Information,Low Priority,Neutral,False,Floods
2024-02-28 16:54:30+00:00,#SATELLITE SPOTLIGHT: .'s #GOES16 has been tracking the #wildfires across the Texas Panhandle this week. Yesterday the satellite captured the heat signatures from the intense fires as a cold front approached the region. #TexasWildfires #TXwx,Disaster Status Information,Medium Priority,Positive,False,Wildfire
2024-02-28 21:27:37+00:00,Floods have become less deadly: An analysis of global flood fatalities 1975–2022 https://preventionweb.net/publication/floods-have-become-less-deadly-analysis-global-flood-fatalities-1975-2022… #floods,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-28 21:27:37+00:00,Floods have become less deadly: An analysis of global flood fatalities 1975–2022 https://preventionweb.net/publication/floods-have-become-less-deadly-analysis-global-flood-fatalities-1975-2022… #floods,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-02 14:05:59+00:00,"Worst Wildfire in Texas History Still Out of Control
A wildfire which broke out February 26 near the Oklahoma border has  spread to over 1 million acres and is still spreading. #texasfires #TexasWildfires #drought #ClimateCrisis",Disaster Status Information,Low Priority,Very Negative,True,Drought
2024-03-02 14:05:59+00:00,"Worst Wildfire in Texas History Still Out of Control
A wildfire which broke out February 26 near the Oklahoma border has  spread to over 1 million acres and is still spreading. #texasfires #TexasWildfires #drought #ClimateCrisis",Disaster Status Information,Low Priority,Very Negative,True,Drought
2024-03-03 11:32:30+00:00,#Tornadoes #California #Winter2024 #wxtwitter,Disaster Status Information,Low Priority,Positive,False,Tornadoes
2024-02-28 13:26:20+00:00,"#Wildfires rage through Texas, affecting homes and halting nuclear facility operations - Environmental #Health News",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-26 13:40:00+00:00,"Pastoralists in northern Kenya are recovering from the worst #drought in decades.   

Our team and their partners are working alongside them to help build their resilience.",Help Request,Low Priority,Very Positive,False,Drought
2024-02-26 13:40:00+00:00,"Pastoralists in northern Kenya are recovering from the worst #drought in decades.   

Our team and their partners are working alongside them to help build their resilience.",Help Request,Low Priority,Very Positive,False,Drought
2024-02-25 09:35:50+00:00,My photos from #February 2009#CanalRiverTrust #GrandUnionCanal #OldLinslade #LeightonBuzzard #Bridge #Weir #Snow #Ice #Floods#Canals & #Waterways can provide #Peace & #calm for your own #Wellbeing #Lifesbetterbywater #KeepCanalsAlive,Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-02-28 18:12:37+00:00,"Warren Buffett on Western #utilities: ""Certain utilities might no longer attract the savings of American citizens and will be forced to adopt the public-power model."" That's not necessarily bad but the transition could be challenging. #wildfires",Disaster Status Information,Low Priority,Neutral,False,Wildfire
2024-03-03 20:47:58+00:00,"TEXAS AT HIGHEST US WARMING- GLOBAL WARMING
Texas  fires are at the highest U.S. regional temperatures
The 16 states with large fires match the central US highest warming regions.https://cpc.ncep.noaa.gov/products/tanal/temp_analyses.php… #wildfires #climatechange #globalwarming",Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-03-03 20:47:58+00:00,"TEXAS AT HIGHEST US WARMING- GLOBAL WARMING
Texas  fires are at the highest U.S. regional temperatures
The 16 states with large fires match the central US highest warming regions.https://cpc.ncep.noaa.gov/products/tanal/temp_analyses.php… #wildfires #climatechange #globalwarming",Disaster Status Information,Low Priority,Very Positive,False,Wildfire
2024-03-02 12:25:21+00:00,Tony Christie - Is This The Way To Amarillo https://youtu.be/qn0iP1pAr_4?feature=shared… via  as if many lyrics are ment exactly the opposit from the happy meaning they have showed us. Amarillo is in The Netherlands also known as a nice song.  #burnbackbetter #wildfires #sdg ,Disaster Status Information,Low Priority,Neutral,False,Wildfire
